SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
11;02;0002;00013700;1102000200013700;TINZERBONG;259283;259283;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;19;	Tinzerbon;240.32;135;135;722;403;319;87;63;7;10;15;15;169;85;212;112;124;92;2;0;6;0;0;0;2;1;7;0;22;1;25;8;5;0;19;10;0;0;191;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013800;1102000200013800;SULDUNG;259284;259284;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;20;	Suldong;245.53;96;96;542;288;254;54;63;29;21;8;8;136;71;154;113;10;6;132;107;2;0;0;0;3;0;0;0;1;0;0;0;0;0;6;0;0;0;134;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013900;1102000200013900;KAMLING;259285;259285;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;21;	Kamling;479.7;168;168;928;480;448;91;111;47;52;38;49;150;57;251;78;176;51;12;8;16;4;0;0;4;0;1;0;36;10;0;0;0;0;6;5;10;113;219;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014100;1102000200014100;SEGENG;259286;259286;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;16;	Segeng;336.92;108;108;595;323;272;64;66;4;2;2;2;67;41;181;123;13;13;159;106;2;0;0;0;0;0;1;0;0;0;0;0;0;0;6;4;0;0;142;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014000;1102000200014000;MABONG;259287;259287;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;22;	Mabong;334.99;154;154;781;411;370;82;76;23;21;9;11;142;61;242;205;229;201;0;0;1;0;0;0;0;0;6;0;2;0;1;0;0;0;3;4;0;0;169;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014200;1102000200014200;SAMSING;259288;259288;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;23;	Samsing;385.71;206;206;1164;606;558;112;123;78;78;14;19;249;109;342;307;294;298;0;0;1;1;0;0;0;0;1;0;21;0;1;0;0;0;24;8;0;0;264;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014300;1102000200014300;GELING;259289;259289;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;24;	Geeling;274.85;174;174;972;498;474;91;103;30;29;37;39;136;72;265;261;239;253;0;0;0;0;0;0;0;0;0;0;9;2;2;0;0;0;15;6;0;0;233;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00017000;1102000200017000;ZOOM;259290;259290;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;25;	Zoom;431.28;252;252;1365;700;665;112;118;39;39;11;9;430;273;359;210;277;193;1;1;3;0;0;0;13;1;11;1;20;0;5;0;5;2;24;12;0;1;341;454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015300;1102000200015300;BHARENG;259291;259291;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;47;	Bharang;194.39;51;51;293;146;147;19;28;1;0;123;132;82;46;76;74;73;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;70;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015400;1102000200015400;RIBDI;259292;259292;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;46;	Ribdi;355.91;140;140;751;393;358;75;85;4;2;256;222;207;87;222;189;191;187;0;0;11;0;0;0;0;0;0;0;1;0;0;0;0;0;19;2;0;0;171;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015500;1102000200015500;OKHREY;259293;259293;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;45;	Okherey;641.76;235;235;1466;763;703;145;139;27;23;525;497;200;137;418;377;375;356;0;0;8;0;0;0;0;0;5;6;0;6;3;1;6;0;21;8;0;0;345;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015600;1102000200015600;TIKPUR;259294;259294;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;44;	Tikpur;721.26;281;281;1417;783;634;132;108;10;5;281;214;146;83;479;362;464;354;0;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;12;5;0;0;304;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015700;1102000200015700;SIKTAM;259295;259295;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;43;	Siktam;201.25;78;78;438;220;218;46;53;35;34;0;0;90;45;120;68;103;64;7;1;2;0;0;0;0;0;0;0;5;0;0;0;0;0;3;3;0;0;100;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015800;1102000200015800;SALYANGDANG;259296;259296;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;42;	Salyangda;219.13;124;124;638;357;281;65;46;39;25;4;4;77;30;184;8;173;7;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;9;1;0;0;173;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015900;1102000200015900;LONGCHOK;259297;259297;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;41;	Longchok;171.96;148;148;670;369;301;54;41;47;31;0;0;201;121;165;164;145;158;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;0;0;204;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016000;1102000200016000;LOWER FAMBONG;259298;259298;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;35;	Lower Fam;105.3;68;68;381;194;187;48;34;0;0;4;6;109;75;87;74;71;73;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;13;1;0;0;107;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016200;1102000200016200;UPPER FAMBONG;259299;259299;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;40;	Upper Fam;417.95;405;405;2266;1204;1062;212;184;88;89;434;380;684;478;615;398;370;345;0;0;23;6;0;0;3;1;17;2;26;0;57;15;16;0;103;29;0;0;589;664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016100;1102000200016100;DHALAM(DARAMDEN);259300;259300;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;34;	Dhalam (D;217.26;244;244;1475;727;748;140;151;97;97;5;8;338;271;345;222;262;197;0;0;8;5;1;0;0;0;4;1;10;1;13;3;4;0;43;15;0;0;382;526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015200;1102000200015200;RUMBUK;259301;259301;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;39;	Rumbuk;420.46;172;172;873;440;433;74;80;5;12;118;114;156;110;188;203;162;198;0;0;1;1;0;0;0;0;0;0;2;0;1;0;1;0;21;4;0;0;252;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015100;1102000200015100;BURIKHOP(RUMBUK);259302;259302;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;38;	Burikhop;507.67;126;126;623;316;307;62;69;9;18;107;95;111;57;162;55;157;55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;154;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014900;1102000200014900;KARTHOK;259303;259303;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;36;	Karthok;255.8;157;157;855;446;409;74;73;41;24;83;76;148;91;248;235;226;233;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;17;2;0;0;198;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016300;1102000200016300;TIMBERBONG;259304;259304;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;33;	Timberbon;456.58;279;279;1662;825;837;104;131;47;53;11;7;486;312;428;346;237;222;108;103;9;0;0;0;0;0;6;1;12;1;4;1;3;0;49;18;0;0;397;491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016400;1102000200016400;THARPU;259305;259305;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;32;	Tharpu;179.86;187;187;952;468;484;83;104;55;69;5;2;211;142;249;216;114;142;76;65;4;0;0;0;3;1;2;0;14;0;3;1;3;0;30;7;0;14;219;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016500;1102000200016500;SORENG;259306;259306;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;31;	Soreng;590.41;445;445;2502;1284;1218;241;207;47;54;40;46;649;495;596;312;373;239;0;0;18;3;11;0;1;0;16;2;28;5;47;10;3;0;99;53;0;0;688;906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016600;1102000200016600;MALBASEY;259307;259307;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;30;	Malbasey;656.24;389;389;2085;1065;1020;173;186;25;30;27;21;550;351;576;353;420;317;14;9;8;0;1;0;6;1;4;0;77;3;7;8;4;0;35;15;0;0;489;667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016900;1102000200016900;CHUMBONG;259308;259308;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;26;	Chumbong;600.17;300;300;1654;848;806;153;157;47;36;139;146;423;292;454;229;400;214;0;0;9;0;0;0;0;0;3;0;12;0;3;2;1;0;26;13;0;0;394;577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00012400;1102000200012400;TADONG;259309;259309;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;6;	Tadong;283.66;186;186;1161;610;551;126;107;15;18;93;79;352;214;269;270;209;242;0;0;3;0;0;0;0;0;2;0;9;0;15;11;2;0;29;17;0;0;341;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016800;1102000200016800;CHAKUNG;259310;259310;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;27;	Chakung;521.76;262;262;1456;761;695;125;104;35;30;98;78;448;297;375;329;299;299;7;3;7;0;0;0;2;0;1;0;12;1;7;1;2;0;38;25;0;0;386;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00015000;1102000200015000;BURIKHOP(DODOK);259311;259311;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;37;	Burikhop;779.59;399;399;2240;1139;1101;238;234;55;47;113;100;511;322;559;535;485;506;12;12;13;0;0;0;2;0;5;2;3;0;5;3;1;1;33;11;0;0;580;566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00016700;1102000200016700;MENDO-GAON;259312;259312;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;28;	Mendo Gao;283.04;130;130;681;349;332;54;57;27;30;69;68;128;88;206;70;172;67;8;0;1;0;0;0;4;1;1;1;8;0;3;0;1;0;8;1;0;0;143;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010100;1102000100010100;KARMATAR;259314;259314;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;47;	Karmatar;445.27;91;91;571;307;264;63;53;4;6;90;73;175;65;165;158;161;155;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;142;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010200;1102000100010200;SOPAKHA;259315;259315;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;48;	Sopakha;612.49;112;112;708;380;328;84;76;0;0;3;3;252;67;196;194;183;193;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;9;1;0;0;184;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010300;1102000100010300;MANEYBUNG;259316;259316;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;49;	Maneybong;713.9;405;405;2354;1246;1108;281;242;65;53;143;126;405;231;610;251;384;230;138;2;3;0;0;0;0;0;0;0;10;0;4;4;1;0;70;15;0;0;636;857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010000;1102000100010000;GAYTEN;259317;259317;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;10;	Gerethang;260.88;139;139;821;438;383;97;77;10;13;54;42;259;107;164;102;109;83;23;8;1;0;0;0;1;0;1;0;3;0;5;1;1;0;20;10;0;0;274;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009900;1102000100009900;LICHING;259318;259318;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;45;	Liching;98.85;22;22;147;78;69;22;16;10;13;10;6;44;22;30;31;26;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;48;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009800;1102000100009800;SRINAGI;259319;259319;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;44;	Srinagi;177.68;64;64;380;202;178;45;36;0;0;41;34;92;32;107;103;102;103;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;95;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009700;1102000100009700;BANGTEN;259320;259320;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;43;	Bangten;226.66;80;80;492;247;245;45;64;18;17;65;66;102;52;135;107;103;97;7;3;3;0;0;0;2;0;4;0;8;0;2;0;0;0;6;7;0;0;112;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009600;1102000100009600;SAPONG;259321;259321;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;43;	Bangten;226.66;80;80;492;247;245;45;64;18;17;65;66;102;52;135;107;103;97;7;3;3;0;0;0;2;0;4;0;8;0;2;0;0;0;6;7;0;0;112;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009500;1102000100009500;LUNGZIK;259322;259322;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;41;	Lungjik;261.37;97;97;536;264;272;46;60;17;15;7;6;32;14;175;170;161;155;8;14;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;1;0;0;89;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009400;1102000100009400;SARDONG;259323;259323;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;40;	Sardong;176.12;98;98;556;286;270;53;66;15;11;6;5;142;70;106;61;67;42;23;16;2;0;0;0;0;0;0;0;4;2;1;0;0;0;9;1;39;34;141;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009300;1102000100009300;LINGCHOM;259324;259324;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;39;	Lingchom;497.94;260;260;1502;775;727;167;130;41;40;46;50;408;226;362;95;96;16;190;60;11;0;0;0;0;0;3;0;7;4;4;3;5;1;46;11;0;0;413;632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009200;1102000100009200;TIKJYA;259325;259325;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;38;	Tikjya;256.51;137;137;780;404;376;66;70;18;22;79;61;92;52;254;215;226;212;0;0;3;0;0;0;0;0;0;1;7;0;5;0;1;0;12;2;0;0;150;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00009100;1102000100009100;YANGTHANG;259326;259326;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;37;	Yangthang;525.68;304;304;1724;902;822;160;169;78;66;67;61;423;240;484;417;299;313;62;61;18;12;0;0;0;0;14;2;20;6;5;3;3;1;63;19;0;26;418;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010400;1102000100010400;BEGHA;259327;259327;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;50;	Bega-(I);316.98;221;221;1317;655;662;131;171;9;11;210;248;232;118;350;154;313;140;5;6;10;0;0;0;0;0;0;1;8;1;2;0;1;0;11;6;0;0;305;508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010500;1102000100010500;MANGMO;259328;259328;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;51;	Mangmo;190.58;107;107;586;292;294;49;61;16;15;96;104;163;88;153;25;122;15;2;0;3;0;0;0;0;0;4;0;4;1;0;0;0;0;18;9;0;0;139;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010600;1102000100010600;DENTAM;259329;259329;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;52;	Dentam;99.69;65;65;351;196;155;32;24;19;20;25;17;142;90;108;22;22;8;15;1;4;0;0;0;0;0;8;1;2;0;36;6;2;0;19;6;0;0;88;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0001;00010700;1102000100010700;SANGKHU;259330;259330;4e+16;11;Sikkim;4;West District;10;GYALSHING;10;10;53;	Sangkhu;446.14;219;219;1245;621;624;110;121;23;28;214;236;334;196;308;86;218;64;11;1;8;0;0;0;5;0;7;5;21;2;7;2;3;0;28;12;0;0;313;538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
